date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2014-08-12,19.38627815246582,30.241716384887695,14.587626457214355,42.193965911865234,16.838748931884766,32.08875274658203,14.016831398010254,49.674869537353516,29.089778900146484
2014-08-13,19.492429733276367,30.339466094970703,14.652608871459961,42.6057243347168,17.003494262695312,32.183231353759766,14.081381797790527,50.27473068237305,29.19477653503418
2014-08-14,19.492429733276367,30.1660213470459,14.743578910827637,42.791439056396484,17.033842086791992,32.314064025878906,14.203678131103516,50.86640930175781,29.422283172607422
2014-08-15,19.551403045654297,30.38991928100586,14.672101974487305,42.7026252746582,17.033842086791992,32.35767364501953,14.25803279876709,50.91571044921875,29.365415573120117
2014-08-18,19.744047164916992,30.47191047668457,14.834547996520996,43.34852600097656,17.194250106811523,32.54665756225586,14.220666885375977,51.310142517089844,29.63665771484375
2014-08-19,19.803016662597656,30.70527458190918,14.860542297363281,43.45348358154297,17.302640914916992,32.63386154174805,14.400717735290527,51.64706039428711,29.859783172607422
2014-08-20,19.830528259277344,30.771495819091797,14.899529457092285,43.913700103759766,17.302640914916992,32.61204147338867,14.431290626525879,51.63885498046875,29.999792098999023
2014-08-21,19.803016662597656,30.796720504760742,15.074968338012695,43.87332534790039,17.3850154876709,32.670204162597656,14.465261459350586,51.712806701660156,29.973548889160156
2014-08-22,19.724388122558594,30.59174156188965,15.022987365722656,43.71993637084961,17.389347076416016,32.590267181396484,14.421098709106445,51.762115478515625,30.03041648864746
2014-08-25,19.799083709716797,30.862937927246094,15.152944564819336,43.88947296142578,17.406692504882812,32.77196502685547,14.51961898803711,52.156558990478516,30.11791229248047
2014-08-26,19.818742752075195,31.020612716674805,15.185425758361816,43.744140625,17.415363311767578,32.75016403198242,14.34636116027832,52.34555435180664,30.122291564941406
2014-08-27,19.818742752075195,30.957544326782227,15.152944564819336,43.71993637084961,17.41102409362793,32.76470184326172,14.502625465393066,52.30447006225586,30.152910232543945
2014-08-28,19.834474563598633,30.963851928710938,15.107450485229492,43.65534210205078,17.3850154876709,32.779212951660156,14.60794734954834,52.288028717041016,30.113548278808594
