,SPY,LQD,HYG,JNK,VCIT,VCSH,USIG,BND,^FTSE,^N225,^STOXX50E,^GDAXI,^FCHI,^HSI,^AXJO
2000-01-21,90.50614929199219,,,,,,,,6346.2998046875,18878.08984375,,6992.75,5681.31982421875,15108.41015625,3073.39990234375
2000-01-24,87.94095611572266,,,,,,,,6379.7998046875,19056.7109375,,6931.990234375,5690.85986328125,15167.5498046875,3069.699951171875
2000-01-25,88.93962860107422,,,,,,,,6274.10009765625,18895.529296875,,6809.64013671875,5597.5,15103.0400390625,3048.699951171875
2000-01-26,88.23468017578125,,,,,,,,6375.60009765625,19111.189453125,,6969.3701171875,5646.31982421875,15427.7197265625,
2000-01-27,87.88221740722656,,,,,,,,6441.0,19209.720703125,,7126.1298828125,5688.35009765625,15917.8095703125,3051.39990234375
2000-01-28,85.1407699584961,,,,,,,,6375.60009765625,19434.779296875,,7066.60009765625,5731.0498046875,16185.9404296875,3064.60009765625
2000-01-31,87.451416015625,,,,,,,,6268.5,19539.69921875,,6835.60009765625,5659.81005859375,15532.33984375,3080.199951171875
2000-02-01,88.3130111694336,,,,,,,,6290.89990234375,19423.380859375,,7050.4599609375,5773.419921875,15653.8603515625,3072.300048828125
2000-02-02,88.39131927490234,,,,,,,,6302.7998046875,19578.91015625,,7171.9501953125,5946.85986328125,15789.8203125,3110.300048828125
2000-02-03,89.72285461425781,,,,,,,,6324.2998046875,19786.419921875,,7354.259765625,6149.669921875,15968.1201171875,3142.39990234375
2000-02-04,89.3508071899414,,,,,,,,6185.0,19763.130859375,,7444.60986328125,6275.72021484375,,3118.699951171875
2000-02-07,89.21378326416016,,,,,,,,6118.60009765625,19945.4296875,,7296.31982421875,6203.580078125,,3136.89990234375
2000-02-08,90.42781066894531,,,,,,,,6285.7998046875,19868.880859375,,7549.8798828125,6297.66015625,16228.73046875,3134.60009765625
2000-02-09,88.52841186523438,,,,,,,,6315.39990234375,20007.76953125,,7629.10986328125,6271.60009765625,16819.4609375,3149.89990234375
2000-02-10,88.70466613769531,,,,,,,,6279.7998046875,19710.01953125,,7709.27001953125,6207.52001953125,16845.169921875,3192.300048828125
2000-02-11,86.90313720703125,,,,,,,,6193.2998046875,,,7611.5498046875,6287.009765625,17380.30078125,3167.300048828125
2000-02-14,87.41230010986328,,,,,,,,6068.60009765625,19556.4609375,,7644.7998046875,6268.31982421875,17188.9609375,3122.199951171875
2000-02-15,88.40116882324219,,,,,,,,6005.2001953125,19367.830078125,,7396.1298828125,6092.6298828125,16688.16015625,3152.300048828125
2000-02-16,87.09895324707031,,,,,,,,6147.39990234375,19599.1796875,,7490.31982421875,6046.27001953125,17043.390625,3150.39990234375
2000-02-17,86.64859008789062,,,,,,,,6209.2998046875,19791.400390625,,7580.52978515625,6154.9599609375,16981.23046875,3140.800048828125
2000-02-18,84.78828430175781,,,,,,,,6165.0,19789.029296875,,7573.77978515625,6062.72021484375,16599.16015625,3114.89990234375
2000-02-21,,,,,,,,,6081.60009765625,19543.75,,7590.52978515625,5967.27978515625,16322.3701171875,3114.89990234375
2000-02-22,84.57293701171875,,,,,,,,6014.7001953125,19390.580078125,,7607.93994140625,5963.31005859375,16255.169921875,3097.0
2000-02-23,85.5715103149414,,,,,,,,6144.10009765625,19519.55078125,,7698.97021484375,6031.25,16376.7900390625,3101.10009765625
2000-02-24,83.84845733642578,,,,,,,,6086.7001953125,19571.439453125,,7640.52978515625,6078.77978515625,17058.66015625,3099.60009765625
2000-02-25,83.5448989868164,,,,,,,,6198.0,19817.880859375,,7738.68017578125,6188.64013671875,17200.98046875,3111.199951171875
2000-02-28,85.29742431640625,,,,,,,,6099.60009765625,19720.099609375,,7587.1298828125,6102.72998046875,16984.439453125,3106.699951171875
2000-02-29,86.11985778808594,,,,,,,,6232.60009765625,19959.51953125,,7644.5498046875,6190.9599609375,17169.439453125,3124.60009765625
2000-03-01,86.74647521972656,,,,,,,,6364.89990234375,20081.669921875,,7727.93017578125,6256.31982421875,16843.58984375,3187.199951171875
2000-03-02,86.80522155761719,,,,,,,,6432.10009765625,20065.109375,,7945.77001953125,6477.5498046875,16936.810546875,3219.800048828125
2000-03-03,88.43050384521484,,,,,,,,6487.5,19927.5390625,,7960.02978515625,6514.10986328125,17285.240234375,3232.60009765625
2000-03-06,87.56890106201172,,,,,,,,6567.7998046875,19796.349609375,,7975.77978515625,6545.97998046875,17758.759765625,3214.0
2000-03-07,85.8750991821289,,,,,,,,6466.5,19944.240234375,,8064.97021484375,6441.85009765625,17865.359375,3232.5
2000-03-08,85.76739501953125,,,,,,,,6411.2001953125,19766.80078125,,7987.0,6344.97021484375,17951.4296875,3207.89990234375
2000-03-09,88.2738037109375,,,,,,,,6532.10009765625,19662.330078125,,7949.14990234375,6423.43017578125,17637.029296875,3188.0
2000-03-10,87.80390167236328,,,,,,,,6568.7001953125,19750.400390625,,7975.9501953125,6510.27978515625,17831.859375,3189.300048828125
2000-03-13,86.84440612792969,,,,,,,,6466.89990234375,19189.9296875,,7693.85009765625,6336.93017578125,17096.6796875,3185.89990234375
2000-03-14,85.61078643798828,,,,,,,,6487.10009765625,19141.83984375,,7650.0498046875,6350.35009765625,16929.16015625,3178.699951171875
2000-03-15,87.60804748535156,,,,,,,,6447.0,19078.599609375,,7414.4599609375,6188.93994140625,16747.19921875,3159.699951171875
2000-03-16,91.70061492919922,,,,,,,,6557.2998046875,19253.23046875,,7583.9599609375,6258.52978515625,16359.0,3171.800048828125
2000-03-17,92.30667877197266,,,,,,,,6558.0,19566.3203125,,7710.919921875,6304.27978515625,17082.990234375,3200.39990234375
2000-03-20,91.83551025390625,,,,,,,,6624.5,,,7872.3798828125,6352.509765625,17234.4609375,3237.699951171875
2000-03-21,93.72012329101562,,,,,,,,6617.89990234375,19602.359375,,7807.93017578125,6320.8701171875,17199.98046875,3248.800048828125
2000-03-22,94.28941345214844,,,,,,,,6609.60009765625,19733.58984375,,7798.6201171875,6279.2900390625,17547.0390625,3276.39990234375
2000-03-23,95.89918518066406,,,,,,,,6594.60009765625,19704.599609375,,7694.77978515625,6268.31005859375,17715.580078125,3248.800048828125
2000-03-24,96.4685287475586,,,,,,,,6738.5,19958.080078125,,7932.419921875,6364.259765625,17784.5703125,3251.5
2000-03-27,95.44772338867188,,,,,,,,6687.2001953125,20281.029296875,,7892.490234375,6450.85009765625,18292.859375,3227.89990234375
2000-03-28,94.89802551269531,,,,,,,,6650.10009765625,20374.33984375,,7931.93017578125,6524.2998046875,18301.689453125,3230.199951171875
2000-03-29,94.99617004394531,,,,,,,,6598.7998046875,20706.650390625,,7864.759765625,6505.47998046875,18096.369140625,3225.89990234375
2000-03-30,93.4060287475586,,,,,,,,6445.2001953125,20441.5,,7644.89013671875,6313.81982421875,17467.150390625,3194.10009765625
2000-03-31,94.46609497070312,,,,,,,,6540.2001953125,20337.3203125,,7599.39013671875,6286.0498046875,17406.5390625,3133.300048828125
2000-04-03,95.01579284667969,,,,,,,,6462.10009765625,20726.990234375,,7429.22021484375,6130.27001953125,16892.9296875,3191.0
2000-04-04,94.30906677246094,,,,,,,,6427.0,20594.9296875,,7522.7998046875,6221.93994140625,,3176.800048828125
2000-04-05,93.72012329101562,,,,,,,,6379.2998046875,20462.76953125,,7330.77001953125,6036.93994140625,16318.4404296875,3155.39990234375
2000-04-06,94.53485107421875,,,,,,,,6451.10009765625,20223.609375,,7446.2099609375,6224.02001953125,16491.390625,3157.10009765625
2000-04-07,95.13358306884766,,,,,,,,6569.89990234375,20252.810546875,,7522.2001953125,6308.0400390625,16941.6796875,3182.0
2000-04-10,94.76058959960938,,,,,,,,6533.39990234375,20619.060546875,,7516.9501953125,6364.89990234375,16850.740234375,3201.39990234375
2000-04-11,94.48577117919922,,,,,,,,6379.2001953125,20522.51953125,,7442.66015625,6261.419921875,16487.66015625,3173.0
2000-04-12,91.89442443847656,,,,,,,,6350.7998046875,20833.2109375,,7443.06982421875,6238.7001953125,16577.08984375,3148.699951171875
2000-04-13,90.61837768554688,,,,,,,,6357.0,20526.419921875,,7449.06005859375,6264.33984375,16352.5595703125,3099.699951171875
2000-04-14,85.43574523925781,,,,,,,,6178.10009765625,20434.6796875,,7214.830078125,6065.7099609375,16142.759765625,3111.89990234375
2000-04-17,88.419677734375,,,,,,,,5994.60009765625,19008.640625,,7187.14013671875,6060.5400390625,14762.3701171875,2943.89990234375
2000-04-18,90.75578308105469,,,,,,,,6074.0,18969.51953125,,7196.490234375,6147.43994140625,15278.3203125,3010.300048828125
2000-04-19,89.91165161132812,,,,,,,,6184.89990234375,19086.619140625,,7216.7099609375,6166.4599609375,15427.2001953125,3069.199951171875
2000-04-20,90.34356689453125,,,,,,,,6241.2001953125,18959.3203125,,7157.9501953125,6234.509765625,15367.1396484375,
2000-04-21,,,,,,,,,,18252.6796875,,,,,
2000-04-24,89.36195373535156,,,,,,,,,18480.150390625,,,,,
2000-04-25,93.072265625,,,,,,,,6283.0,18272.330078125,,7280.509765625,6320.2900390625,15380.009765625,
2000-04-26,92.02201080322266,,,,,,,,6256.5,18134.310546875,,7388.5498046875,6390.8701171875,15227.3896484375,3117.300048828125
2000-04-27,91.71771240234375,,,,,,,,6179.2998046875,18019.169921875,,7221.740234375,6247.85986328125,15192.8701171875,3106.300048828125
2000-04-28,91.1484375,,,,,,,,6327.39990234375,17973.69921875,,7414.68017578125,6419.72021484375,15519.2998046875,3115.800048828125
2000-05-01,92.38520050048828,,,,,,,,,18403.080078125,,,,,3102.0
2000-05-02,90.53987884521484,,,,,,,,6373.39990234375,18439.359375,,7555.919921875,6562.41015625,15817.759765625,3131.10009765625
2000-05-03,88.419677734375,,,,,,,,6184.7998046875,,,7376.93017578125,6435.64990234375,15577.4697265625,3107.5
2000-05-04,89.0871353149414,,,,,,,,6199.60009765625,,,7386.7099609375,6491.740234375,15314.0703125,3053.800048828125
2000-05-05,90.16691589355469,,,,,,,,6238.7998046875,,,7530.81982421875,6545.759765625,15268.6396484375,3107.199951171875
2000-05-08,89.48961639404297,,,,,,,,6216.2998046875,18199.9609375,,7408.08984375,6514.419921875,14901.0,3106.199951171875
2000-05-09,88.77302551269531,,,,,,,,6123.7998046875,17844.5390625,,7280.5400390625,6369.60986328125,14776.900390625,3086.10009765625
2000-05-10,86.77062225341797,,,,,,,,6100.7001953125,17701.470703125,,7120.85986328125,6263.33984375,14492.919921875,3043.39990234375
2000-05-11,88.75341796875,,,,,,,,6245.89990234375,16882.4609375,,7259.47998046875,6380.1298828125,,2996.39990234375
2000-05-12,89.71538543701172,,,,,,,,6283.5,17357.859375,,7269.27978515625,6449.27001953125,15111.9404296875,3034.800048828125
2000-05-15,91.26625061035156,,,,,,,,6247.7001953125,17313.689453125,,7195.14990234375,6392.27001953125,14881.2998046875,3051.10009765625
2000-05-16,92.14962768554688,,,,,,,,6318.39990234375,17551.25,,7371.06005859375,6557.39013671875,15160.2900390625,3089.199951171875
2000-05-17,91.18766784667969,,,,,,,,6196.2001953125,17404.029296875,,7211.509765625,6453.0498046875,14827.8095703125,3074.800048828125
2000-05-18,90.0687026977539,,,,,,,,6233.0,17031.630859375,,7181.580078125,6451.97021484375,14322.599609375,3044.89990234375
2000-05-19,88.6552505493164,,,,,,,,6045.39990234375,16858.169921875,,6989.02978515625,6196.0498046875,14478.259765625,3039.10009765625
2000-05-22,87.98779296875,,,,,,,,6035.5,16386.009765625,,6912.9599609375,6094.169921875,14140.73046875,3002.300048828125
2000-05-23,86.69210052490234,,,,,,,,6086.7998046875,16318.73046875,,6927.68994140625,6148.56005859375,14257.1796875,3021.39990234375
2000-05-24,88.10554504394531,,,,,,,,6118.60009765625,16044.4404296875,,6834.8798828125,6027.10009765625,13933.98046875,3009.5
2000-05-25,86.59396362304688,,,,,,,,6231.10009765625,16247.8203125,,6978.8701171875,6129.66015625,13921.0595703125,3018.10009765625
2000-05-26,86.69210052490234,,,,,,,,6216.89990234375,16008.1396484375,,6938.330078125,6129.14990234375,13722.7001953125,3000.699951171875
2000-05-29,,,,,,,,,,16245.4404296875,,7016.66015625,6205.1298828125,13975.0703125,3035.10009765625
2000-05-30,89.5190658569336,,,,,,,,6359.60009765625,16228.900390625,,7119.259765625,6325.490234375,13990.900390625,3050.60009765625
2000-05-31,89.71538543701172,,,,,,,,6359.39990234375,16332.4501953125,,7109.669921875,6426.259765625,14713.8603515625,3081.0
2000-06-01,91.28582763671875,,,,,,,,6470.5,16694.30078125,,7272.759765625,6599.7099609375,14941.1904296875,3088.0
2000-06-02,92.87593841552734,,,,,,,,6626.39990234375,16800.060546875,,7438.9501953125,6673.52001953125,15284.099609375,3140.89990234375
2000-06-05,92.42450714111328,,,,,,,,6546.7001953125,17201.7890625,,7408.02001953125,6656.259765625,15861.6796875,3148.800048828125
2000-06-06,92.01224517822266,,,,,,,,6546.7998046875,17170.080078125,,7359.7998046875,6589.77001953125,,3149.89990234375
2000-06-07,92.65023040771484,,,,,,,,6503.7998046875,17144.9609375,,7292.97998046875,6498.5,15900.0595703125,3112.60009765625
2000-06-08,92.28701782226562,,,,,,,,6496.60009765625,17004.33984375,,7243.1298828125,6523.66015625,15876.9296875,3126.699951171875
2000-06-09,92.09072875976562,,,,,,,,6443.7998046875,16861.91015625,,7254.52978515625,6549.0498046875,16120.259765625,3146.5
2000-06-12,91.01102447509766,,,,,,,,6430.89990234375,16980.609375,,7235.64013671875,,16055.0498046875,
2000-06-13,92.71893310546875,,,,,,,,6447.10009765625,16914.94921875,,7268.91015625,6532.83984375,15692.9404296875,3113.800048828125
2000-06-14,92.87593841552734,,,,,,,,6536.2998046875,16654.419921875,,7350.93994140625,6608.10009765625,15857.0703125,3118.199951171875
2000-06-15,93.072265625,,,,,,,,6490.7998046875,16338.7001953125,,7328.6201171875,6512.97998046875,16080.33984375,3133.10009765625
2000-06-16,92.30757141113281,,,,,,,,6526.0,16318.3095703125,,7131.39990234375,6456.259765625,16434.380859375,3140.800048828125
2000-06-19,93.4881362915039,,,,,,,,6490.2001953125,16591.349609375,,7198.7998046875,6505.16015625,16267.4697265625,3151.10009765625
2000-06-20,93.15367126464844,,,,,,,,6526.89990234375,16907.55078125,,7227.27001953125,6554.919921875,16086.740234375,3155.199951171875
2000-06-21,93.11436462402344,,,,,,,,6477.7998046875,17210.080078125,,7100.08984375,6490.759765625,16238.1396484375,3178.39990234375
2000-06-22,91.69757080078125,,,,,,,,6413.7998046875,17106.009765625,,7053.669921875,6474.8798828125,15952.3603515625,3173.60009765625
2000-06-23,90.9104232788086,,,,,,,,6391.5,16963.2109375,,6980.41015625,6545.35009765625,15738.080078125,3177.10009765625
2000-06-26,92.08129119873047,,,,,,,,6405.2001953125,16925.400390625,,7027.18994140625,6586.259765625,15978.91015625,3177.800048828125
2000-06-27,91.40235137939453,,,,,,,,6375.2998046875,17279.060546875,,7048.9599609375,6568.08984375,16155.76953125,3190.10009765625
2000-06-28,91.65819549560547,,,,,,,,6313.5,17370.169921875,,7056.0498046875,6607.9599609375,16438.419921875,3213.89990234375
2000-06-29,90.79238891601562,,,,,,,,6239.0,17475.900390625,,6874.5400390625,6400.81982421875,16286.7998046875,3254.5
2000-06-30,91.48113250732422,,,,,,,,6312.7001953125,17411.05078125,,6898.2099609375,6446.5400390625,16155.7802734375,3311.199951171875
2000-07-03,92.74044799804688,,,,,,,,6470.39990234375,17614.66015625,,6958.9599609375,6508.47021484375,16124.9697265625,3308.10009765625
2000-07-04,,,,,,,,,6417.0,17470.150390625,,6944.35986328125,6494.77001953125,16235.759765625,3310.10009765625
2000-07-05,91.06785583496094,,,,,,,,6382.5,17435.94921875,,6961.72998046875,6462.7001953125,16474.26953125,3320.5
2000-07-06,91.77626037597656,,,,,,,,6419.60009765625,17282.369140625,,6951.08984375,6453.97021484375,16489.58984375,3306.89990234375
2000-07-07,93.25206756591797,,,,,,,,6497.5,17398.240234375,,7052.22021484375,6565.97021484375,16829.9609375,3305.300048828125
2000-07-10,93.09463500976562,,,,,,,,6466.2001953125,17572.6796875,,7070.81982421875,6487.419921875,17238.669921875,3323.800048828125
2000-07-11,93.29141235351562,,,,,,,,6475.7998046875,17504.359375,,7003.97998046875,6490.35009765625,17359.66015625,3323.300048828125
2000-07-12,93.90145111083984,,,,,,,,6518.5,17342.130859375,,7065.97021484375,6536.509765625,17552.259765625,3318.39990234375
2000-07-13,94.3146743774414,,,,,,,,6475.7001953125,17036.900390625,,7195.990234375,6570.35986328125,17449.5,3306.5
2000-07-14,95.23948669433594,,,,,,,,6475.39990234375,17142.900390625,,7318.3798828125,,17586.16015625,3303.5
2000-07-17,95.08208465576172,,,,,,,,6525.5,17286.830078125,,7430.7001953125,6619.25,17834.779296875,3313.39990234375
2000-07-18,94.30480194091797,,,,,,,,6450.5,16945.0703125,,7406.91015625,6514.5400390625,17440.830078125,3300.60009765625
2000-07-19,93.54722595214844,,,,,,,,6465.5,16983.5703125,,7366.56982421875,6495.10986328125,17710.0703125,3299.60009765625
2000-07-20,94.845947265625,,,,,,,,6469.0,,,7480.14013671875,6563.77001953125,17758.509765625,3300.89990234375
2000-07-21,92.99626159667969,,,,,,,,6378.39990234375,16811.490234375,,7373.259765625,6464.1201171875,17920.859375,3332.300048828125
2000-07-24,92.46495819091797,,,,,,,,6381.2998046875,16547.119140625,,7328.31005859375,6502.56982421875,17659.689453125,3305.39990234375
2000-07-25,92.76013946533203,,,,,,,,6390.7001953125,16573.58984375,,7329.0400390625,6463.91015625,17375.33984375,3282.10009765625
2000-07-26,91.85498046875,,,,,,,,6387.10009765625,16502.609375,,7302.1201171875,6493.0,17620.23046875,3282.89990234375
2000-07-27,91.54014587402344,,,,,,,,6352.10009765625,16182.009765625,,7183.43994140625,6511.52978515625,17450.08984375,3258.199951171875
2000-07-28,89.47398376464844,,,,,,,,6335.7001953125,15838.5703125,,7128.2998046875,6415.72021484375,17183.9296875,3255.0
2000-07-31,90.04463958740234,,,,,,,,6365.2998046875,15727.490234375,,7190.3701171875,6542.490234375,16840.98046875,3251.10009765625
2000-08-01,90.59559631347656,,,,,,,,6379.39990234375,16099.669921875,,7145.52978515625,6532.2900390625,16897.44921875,3254.0
2000-08-02,91.04821014404297,,,,,,,,6391.2998046875,16206.1904296875,,7112.4501953125,6529.91015625,17277.390625,3270.300048828125
2000-08-03,91.67788696289062,,,,,,,,6317.10009765625,15814.4404296875,,7037.91015625,6354.93017578125,17274.279296875,3275.10009765625
2000-08-04,92.16979217529297,,,,,,,,6363.5,15667.3603515625,,7016.58984375,6461.35009765625,17425.69921875,3277.199951171875
2000-08-07,93.27178955078125,,,,,,,,6387.7998046875,16002.7099609375,,7113.22021484375,6519.0400390625,17727.25,3305.0
2000-08-08,93.6259765625,,,,,,,,6358.10009765625,15820.1103515625,,7123.81005859375,6532.43994140625,17211.83984375,3302.300048828125
2000-08-09,92.83881378173828,,,,,,,,6414.0,16034.599609375,,7226.7099609375,6570.18017578125,17181.990234375,3309.800048828125
2000-08-10,92.38627624511719,,,,,,,,6387.2998046875,15975.650390625,,7280.97021484375,6562.5400390625,17333.2109375,3315.300048828125
2000-08-11,92.81919860839844,,,,,,,,6384.5,16117.5,,7322.97998046875,6553.0,17214.419921875,3309.10009765625
2000-08-14,93.99986267089844,,,,,,,,6419.89990234375,16153.91015625,,7331.669921875,6609.35986328125,16998.060546875,3314.89990234375
2000-08-15,93.92113494873047,,,,,,,,6475.5,16298.2900390625,,7307.43017578125,6636.60986328125,17463.529296875,3323.10009765625
2000-08-16,93.58656311035156,,,,,,,,6532.10009765625,16356.0302734375,,7315.27001953125,6684.080078125,17734.150390625,3331.800048828125
2000-08-17,94.57048034667969,,,,,,,,6518.2001953125,16161.0302734375,,7278.43017578125,6635.33984375,17622.009765625,3336.300048828125
2000-08-18,94.25559997558594,,,,,,,,6543.7001953125,16280.490234375,,7232.419921875,6594.35009765625,17440.0,3344.199951171875
2000-08-21,94.7672348022461,,,,,,,,6542.2001953125,16040.1796875,,7199.33984375,6571.6298828125,17501.48046875,3338.89990234375
2000-08-22,94.60984802246094,,,,,,,,6584.7998046875,16454.740234375,,7249.2001953125,6513.7099609375,17668.279296875,3353.39990234375
2000-08-23,94.98368072509766,,,,,,,,6566.2001953125,16436.650390625,,7232.77978515625,6501.7001953125,17427.400390625,3364.39990234375
2000-08-24,95.27886199951172,,,,,,,,6557.0,16670.8203125,,7230.259765625,6461.93017578125,17439.69921875,3372.39990234375
2000-08-25,95.23948669433594,,,,,,,,6563.7001953125,16911.330078125,,7307.169921875,6595.10986328125,17236.740234375,3367.39990234375
2000-08-28,95.56419372558594,,,,,,,,,17181.119140625,,7339.22021484375,6615.02001953125,17019.759765625,3363.89990234375
2000-08-29,95.58386993408203,,,,,,,,6586.2998046875,17141.75,,7294.39990234375,6633.990234375,17240.109375,3369.39990234375
2000-08-30,94.66883087158203,,,,,,,,6615.10009765625,16901.669921875,,7185.56005859375,6634.6201171875,17095.880859375,3357.800048828125
2000-08-31,95.92822265625,,,,,,,,6672.7001953125,16861.259765625,,7216.4501953125,6625.419921875,17097.509765625,3297.800048828125
2000-09-01,96.0265884399414,,,,,,,,6795.0,16739.779296875,,7344.669921875,6813.66015625,17333.609375,3331.699951171875
2000-09-04,,,,,,,,,6798.10009765625,16688.2109375,,7445.56005859375,6922.330078125,17726.169921875,3347.300048828125
2000-09-05,95.2591552734375,,,,,,,,6752.5,16452.26953125,,7395.06982421875,6856.759765625,17595.220703125,3347.300048828125
2000-09-06,94.17693328857422,,,,,,,,6694.7001953125,16399.869140625,,7333.02001953125,6796.7900390625,17605.23046875,3321.199951171875
2000-09-07,94.98368072509766,,,,,,,,6689.2001953125,16300.4599609375,,7373.33984375,6834.4599609375,17431.94921875,3306.60009765625
2000-09-08,94.3343505859375,,,,,,,,6600.7001953125,16501.55078125,,7267.77001953125,6703.35986328125,17275.44921875,3320.300048828125
2000-09-11,94.19657897949219,,,,,,,,6582.0,16130.900390625,,7214.4501953125,6675.009765625,17007.98046875,3297.10009765625
2000-09-12,93.50787353515625,,,,,,,,6555.5,16040.23046875,,7135.75,6697.7998046875,16629.779296875,3324.0
2000-09-13,93.75386810302734,,,,,,,,6478.2001953125,16190.51953125,,7006.259765625,6568.89013671875,,3334.10009765625
2000-09-14,94.22611236572266,,,,,,,,6555.5,16213.2802734375,,7048.5,6637.91015625,16395.4296875,3344.60009765625
2000-09-15,92.16468048095703,,,,,,,,6417.2998046875,,,6999.5400390625,6614.64990234375,16249.5302734375,3329.800048828125
2000-09-18,91.31640625,,,,,,,,6410.2001953125,16061.16015625,,6891.68994140625,6522.3798828125,15560.16015625,3276.39990234375
2000-09-19,92.14493560791016,,,,,,,,6403.5,16124.1904296875,,6937.740234375,6529.9501953125,15677.2001953125,3236.699951171875
2000-09-20,91.46432495117188,,,,,,,,6279.89990234375,16458.310546875,,6765.22998046875,6405.43017578125,15665.6201171875,3254.699951171875
2000-09-21,90.0735855102539,,,,,,,,6199.2001953125,16311.0498046875,,6682.919921875,6254.77001953125,15164.4501953125,3252.800048828125
2000-09-22,91.71094512939453,,,,,,,,6205.89990234375,15818.25,,6740.25,6258.580078125,14612.8798828125,3188.60009765625
2000-09-25,91.05992889404297,,,,,,,,6257.10009765625,15992.900390625,,6788.68994140625,6336.27978515625,15428.9501953125,3215.300048828125
2000-09-26,89.8960189819336,,,,,,,,6213.2001953125,15928.6201171875,,6765.0400390625,6294.06005859375,15290.849609375,3241.10009765625
2000-09-27,90.36946868896484,,,,,,,,6269.2998046875,15639.9501953125,,6814.06005859375,6319.7900390625,15444.1298828125,3256.300048828125
2000-09-28,91.5333251953125,,,,,,,,6264.10009765625,15626.9599609375,,6832.759765625,6311.02978515625,15415.75,3290.699951171875
2000-09-29,90.66539764404297,,,,,,,,6294.2001953125,15747.259765625,,6798.1201171875,6266.6298828125,15648.98046875,3298.800048828125
2000-10-02,90.80350494384766,,,,,,,,6284.5,15902.509765625,,6862.259765625,6349.240234375,,3300.60009765625
2000-10-03,89.95523834228516,,,,,,,,6345.0,15912.08984375,,,6400.43017578125,15725.9599609375,3327.699951171875
2000-10-04,90.70487213134766,,,,,,,,6334.89990234375,16149.080078125,,6823.43017578125,6296.1298828125,15878.8896484375,3318.60009765625
2000-10-05,91.02049255371094,,,,,,,,6382.0,16099.259765625,,6892.490234375,6335.1201171875,16184.6796875,3311.300048828125
2000-10-06,89.04774475097656,,,,,,,,6391.2001953125,15994.240234375,,6776.39013671875,6258.41015625,,3293.5
2000-10-09,88.37708282470703,,,,,,,,6264.7998046875,,,6680.77978515625,6110.06005859375,15693.5,3274.300048828125
2000-10-10,86.91725158691406,,,,,,,,6247.7001953125,15827.7197265625,,6673.14990234375,6143.2998046875,15554.1103515625,3265.199951171875
2000-10-11,86.18737030029297,,,,,,,,6117.60009765625,15513.5703125,,6561.6298828125,5956.1201171875,15127.0,3260.699951171875
2000-10-12,84.03712463378906,,,,,,,,6131.89990234375,15550.6396484375,,6465.259765625,5990.7001953125,15074.7998046875,3226.5
2000-10-13,86.83834075927734,,,,,,,,6209.60009765625,15330.3095703125,,6661.2998046875,6064.2099609375,14680.5,3201.89990234375
2000-10-16,87.23286437988281,,,,,,,,6285.7001953125,15512.3203125,,6627.25,6088.0400390625,14973.400390625,3266.60009765625
2000-10-17,85.06287384033203,,,,,,,,6203.2998046875,15340.2197265625,,6531.7099609375,6067.14990234375,14873.4296875,3264.199951171875
2000-10-18,84.7472915649414,,,,,,,,6148.2001953125,14872.48046875,,6483.0,5937.35009765625,14458.51953125,3226.699951171875
2000-10-19,87.94304656982422,,,,,,,,6218.89990234375,14811.080078125,,6619.43017578125,6066.47998046875,14422.51953125,3192.699951171875
2000-10-20,88.31781768798828,,,,,,,,6276.2998046875,15198.73046875,,6618.43017578125,6149.43994140625,15044.5302734375,3235.800048828125
2000-10-23,88.71239471435547,,,,,,,,6315.89990234375,15097.9599609375,,6620.8701171875,6182.33984375,15102.3603515625,3267.89990234375
2000-10-24,88.1205825805664,,,,,,,,6438.39990234375,15148.1904296875,,6802.81005859375,6323.740234375,14925.9296875,3260.699951171875
2000-10-25,86.04927062988281,,,,,,,,6367.7998046875,14840.4697265625,,6748.22021484375,6277.89990234375,15061.1396484375,3264.300048828125
2000-10-26,86.28600311279297,,,,,,,,6302.2998046875,14858.4296875,,6767.89990234375,6208.419921875,14996.240234375,3239.699951171875
2000-10-27,87.92333221435547,,,,,,,,6366.60009765625,14582.2001953125,,6924.68017578125,6268.93017578125,14902.4599609375,3244.699951171875
2000-10-30,88.71239471435547,,,,,,,,6388.39990234375,14464.5595703125,,6926.56982421875,6296.83984375,14799.900390625,3264.39990234375
2000-10-31,90.24131774902344,,,,,,,,6438.39990234375,14539.599609375,,7077.43994140625,6397.66015625,14895.33984375,3254.60009765625
2000-11-01,89.93544006347656,,,,,,,,6457.60009765625,14872.3896484375,,7059.06982421875,6409.0498046875,15349.009765625,3276.800048828125
2000-11-02,90.08342742919922,,,,,,,,6392.0,14837.7802734375,,7088.64013671875,6400.31005859375,15291.5400390625,3289.300048828125
2000-11-03,90.13278198242188,,,,,,,,6385.39990234375,,,7128.27001953125,6398.919921875,15594.1201171875,3321.89990234375
2000-11-06,90.76402282714844,,,,,,,,6431.0,15371.4404296875,,7136.2998046875,6352.240234375,15671.150390625,3334.800048828125
2000-11-07,90.74433898925781,,,,,,,,6466.89990234375,15340.330078125,,7076.27978515625,6386.06982421875,15820.7900390625,3372.89990234375
2000-11-08,88.73212432861328,,,,,,,,6477.39990234375,15399.6396484375,,7008.64013671875,6336.02978515625,15654.1298828125,3354.199951171875
2000-11-09,88.3968276977539,,,,,,,,6442.2001953125,15060.0498046875,,6959.5,6271.14990234375,15504.7998046875,3333.5
