target,year,id,group,columns,C,history,kind,inner_ap,inner_n,inner_positives
loss075,2020,combined_xgb/C=2,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.1662707068990355,2693,236
loss075,2020,combined_xgb/C=3,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.16437592950903387,2693,236
loss075,2020,combined_xgb/C=4,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.1618487007893454,2693,236
loss075,2021,market/C=0.01,market,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",0.01,0,lr,0.2921042249728435,2845,237
loss075,2021,market/C=0.1,market,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",0.1,0,lr,0.2711424522765144,2845,237
loss075,2021,market/C=1.0,market,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",1.0,0,lr,0.25611915621882836,2845,237
loss075,2021,topology/C=0.01,topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.10176038716539915,2845,237
loss075,2021,topology/C=0.1,topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.10876576909997525,2845,237
loss075,2021,topology/C=1.0,topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.10990886599614699,2845,237
loss075,2021,combined/C=0.01,combined,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.28980966422493715,2845,237
loss075,2021,combined/C=0.1,combined,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.2746527059963215,2845,237
loss075,2021,combined/C=1.0,combined,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.26512239363401724,2845,237
loss075,2021,market_xgb/C=2,market_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",2.0,0,xgb,0.1763674519820379,2845,237
loss075,2021,market_xgb/C=3,market_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",3.0,0,xgb,0.16517330707837202,2845,237
loss075,2021,market_xgb/C=4,market_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",4.0,0,xgb,0.1624517844597658,2845,237
loss075,2021,topology_xgb/C=2,topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.1642712095326151,2845,237
loss075,2021,topology_xgb/C=3,topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.1653462972041932,2845,237
loss075,2021,topology_xgb/C=4,topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.16226240960397664,2845,237
loss075,2021,combined_xgb/C=2,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.18641089531593755,2845,237
loss075,2021,combined_xgb/C=3,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.18569057161900948,2845,237
loss075,2021,combined_xgb/C=4,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.17513097975463235,2845,237
loss075,2022,market/C=0.01,market,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",0.01,0,lr,0.14402494722695483,2996,208
loss075,2022,market/C=0.1,market,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",0.1,0,lr,0.15185563578574673,2996,208
loss075,2022,market/C=1.0,market,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",1.0,0,lr,0.15542498562609974,2996,208
loss075,2022,topology/C=0.01,topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.09124854809279662,2996,208
loss075,2022,topology/C=0.1,topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.09628702738953021,2996,208
loss075,2022,topology/C=1.0,topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.09757766484566584,2996,208
loss075,2022,combined/C=0.01,combined,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.13841236466722043,2996,208
loss075,2022,combined/C=0.1,combined,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.14715650376315098,2996,208
loss075,2022,combined/C=1.0,combined,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.15069260761379413,2996,208
loss075,2022,market_xgb/C=2,market_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",2.0,0,xgb,0.15713126703067232,2996,208
loss075,2022,market_xgb/C=3,market_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",3.0,0,xgb,0.13489908513546325,2996,208
loss075,2022,market_xgb/C=4,market_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",4.0,0,xgb,0.13208756430822727,2996,208
loss075,2022,topology_xgb/C=2,topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.10965329004176841,2996,208
loss075,2022,topology_xgb/C=3,topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.1087684663471441,2996,208
loss075,2022,topology_xgb/C=4,topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.10953136742291986,2996,208
loss075,2022,combined_xgb/C=2,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.12790832354589934,2996,208
loss075,2022,combined_xgb/C=3,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.11447643230079484,2996,208
loss075,2022,combined_xgb/C=4,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.11154356152589429,2996,208
loss075,2023,market/C=0.01,market,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",0.01,0,lr,0.08124017732584937,3147,171
loss075,2023,market/C=0.1,market,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",0.1,0,lr,0.08779357402697086,3147,171
loss075,2023,market/C=1.0,market,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",1.0,0,lr,0.08873205507657753,3147,171
loss075,2023,topology/C=0.01,topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.06214193012257435,3147,171
loss075,2023,topology/C=0.1,topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.0654607843801997,3147,171
loss075,2023,topology/C=1.0,topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.06594133598438229,3147,171
loss075,2023,combined/C=0.01,combined,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.07937410059008812,3147,171
loss075,2023,combined/C=0.1,combined,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.08590824611515546,3147,171
loss075,2023,combined/C=1.0,combined,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.08661133022625553,3147,171
loss075,2023,market_xgb/C=2,market_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",2.0,0,xgb,0.08876014871626678,3147,171
loss075,2023,market_xgb/C=3,market_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",3.0,0,xgb,0.07901443355815428,3147,171
loss075,2023,market_xgb/C=4,market_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",4.0,0,xgb,0.07435032642414192,3147,171
loss075,2023,topology_xgb/C=2,topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.07172503855349702,3147,171
loss075,2023,topology_xgb/C=3,topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.07216109227010387,3147,171
loss075,2023,topology_xgb/C=4,topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.06980280091155228,3147,171
loss075,2023,combined_xgb/C=2,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.07341615130917944,3147,171
loss075,2023,combined_xgb/C=3,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.06836614109373705,3147,171
loss075,2023,combined_xgb/C=4,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.06803283713534203,3147,171
loss075,2024,market/C=0.01,market,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",0.01,0,lr,0.11504958860343689,3297,245
loss075,2024,market/C=0.1,market,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",0.1,0,lr,0.1201735935974499,3297,245
loss075,2024,market/C=1.0,market,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",1.0,0,lr,0.12049984395776313,3297,245
loss075,2024,topology/C=0.01,topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.07948188449629158,3297,245
loss075,2024,topology/C=0.1,topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.08326472975320888,3297,245
loss075,2024,topology/C=1.0,topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.08425687773874663,3297,245
loss075,2024,combined/C=0.01,combined,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.11001660576453293,3297,245
loss075,2024,combined/C=0.1,combined,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.11565246929483618,3297,245
loss075,2024,combined/C=1.0,combined,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.115681710950305,3297,245
loss075,2024,market_xgb/C=2,market_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",2.0,0,xgb,0.11288526063104803,3297,245
loss075,2024,market_xgb/C=3,market_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",3.0,0,xgb,0.10463198989382337,3297,245
loss075,2024,market_xgb/C=4,market_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",4.0,0,xgb,0.10841547291237776,3297,245
loss075,2024,topology_xgb/C=2,topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.09991104163310188,3297,245
loss075,2024,topology_xgb/C=3,topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.09790148814256464,3297,245
loss075,2024,topology_xgb/C=4,topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.09672055054065448,3297,245
loss075,2024,combined_xgb/C=2,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.10202278578402371,3297,245
loss075,2024,combined_xgb/C=3,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.09598079924320344,3297,245
loss075,2024,combined_xgb/C=4,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.09556887239820885,3297,245
loss05,2007,market/C=0.01,market,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",0.01,0,lr,0.05746699976632528,730,27
loss05,2007,market/C=0.1,market,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",0.1,0,lr,0.028262911050634096,730,27
loss05,2007,market/C=1.0,market,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",1.0,0,lr,0.028348825714540095,730,27
loss05,2007,topology/C=0.01,topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.06817848401083802,730,27
loss05,2007,topology/C=0.1,topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.06084076852989259,730,27
loss05,2007,topology/C=1.0,topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.05943385858864923,730,27
loss05,2007,combined/C=0.01,combined,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.048313615060585166,730,27
loss05,2007,combined/C=0.1,combined,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.026173194827076585,730,27
loss05,2007,combined/C=1.0,combined,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.025580165540281273,730,27
loss05,2007,market_xgb/C=2,market_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",2.0,0,xgb,0.025025147164690075,730,27
loss05,2007,market_xgb/C=3,market_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",3.0,0,xgb,0.022993553742477562,730,27
loss05,2007,market_xgb/C=4,market_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",4.0,0,xgb,0.02268217052836919,730,27
loss05,2007,topology_xgb/C=2,topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.11336666599162387,730,27
loss05,2007,topology_xgb/C=3,topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.14412578962895972,730,27
loss05,2007,topology_xgb/C=4,topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.1418847070827925,730,27
loss05,2007,combined_xgb/C=2,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.03638076279691871,730,27
loss05,2007,combined_xgb/C=3,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.035388747869619853,730,27
loss05,2007,combined_xgb/C=4,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.03465943619094735,730,27
loss05,2008,market/C=0.01,market,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",0.01,0,lr,0.016542162312752323,881,12
loss05,2008,market/C=0.1,market,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",0.1,0,lr,0.016117530688747172,881,12
loss05,2008,market/C=1.0,market,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",1.0,0,lr,0.016157198564982364,881,12
loss05,2008,topology/C=0.01,topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.06273011227224805,881,12
loss05,2008,topology/C=0.1,topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.04492681931417573,881,12
loss05,2008,topology/C=1.0,topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.03875609595239224,881,12
loss05,2008,combined/C=0.01,combined,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.01886809599762048,881,12
loss05,2008,combined/C=0.1,combined,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.01336951940914598,881,12
loss05,2008,combined/C=1.0,combined,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.01251673894271374,881,12
loss05,2008,market_xgb/C=2,market_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",2.0,0,xgb,0.01677496534736112,881,12
loss05,2008,market_xgb/C=3,market_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",3.0,0,xgb,0.01729892199827445,881,12
loss05,2008,market_xgb/C=4,market_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",4.0,0,xgb,0.017359584536517047,881,12
loss05,2008,topology_xgb/C=2,topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.0557973224211882,881,12
loss05,2008,topology_xgb/C=3,topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.0719356493023026,881,12
loss05,2008,topology_xgb/C=4,topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.06833185640927882,881,12
loss05,2008,combined_xgb/C=2,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.03574033366057401,881,12
loss05,2008,combined_xgb/C=3,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.03722552644309077,881,12
loss05,2008,combined_xgb/C=4,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.03590604680848407,881,12
loss05,2009,market/C=0.01,market,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",0.01,0,lr,0.035667310414421075,1032,56
loss05,2009,market/C=0.1,market,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",0.1,0,lr,0.03690311902900999,1032,56
loss05,2009,market/C=1.0,market,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",1.0,0,lr,0.037651297304471296,1032,56
loss05,2009,topology/C=0.01,topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.04682129295635781,1032,56
loss05,2009,topology/C=0.1,topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.045229272162015895,1032,56
loss05,2009,topology/C=1.0,topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.04510671516843754,1032,56
loss05,2009,combined/C=0.01,combined,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.037303099804788804,1032,56
loss05,2009,combined/C=0.1,combined,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.03814839386842863,1032,56
loss05,2009,combined/C=1.0,combined,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.038739129648699175,1032,56
loss05,2009,market_xgb/C=2,market_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",2.0,0,xgb,0.042001454498496966,1032,56
loss05,2009,market_xgb/C=3,market_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",3.0,0,xgb,0.04207027473512447,1032,56
loss05,2009,market_xgb/C=4,market_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",4.0,0,xgb,0.042491609187906836,1032,56
loss05,2009,topology_xgb/C=2,topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.03892105054930298,1032,56
loss05,2009,topology_xgb/C=3,topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.04196962350010126,1032,56
loss05,2009,topology_xgb/C=4,topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.04040169686260034,1032,56
loss05,2009,combined_xgb/C=2,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.04226329575254064,1032,56
loss05,2009,combined_xgb/C=3,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.04238765789786409,1032,56
loss05,2009,combined_xgb/C=4,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.04212512414236304,1032,56
loss05,2010,market/C=0.01,market,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",0.01,0,lr,0.23970328711004657,1184,184
loss05,2010,market/C=0.1,market,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",0.1,0,lr,0.1759284745831621,1184,184
loss05,2010,market/C=1.0,market,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",1.0,0,lr,0.12736389338878013,1184,184
loss05,2010,topology/C=0.01,topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.10728995049918531,1184,184
loss05,2010,topology/C=0.1,topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.10652569595158268,1184,184
loss05,2010,topology/C=1.0,topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.10652126422093622,1184,184
loss05,2010,combined/C=0.01,combined,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.23990333658320134,1184,184
loss05,2010,combined/C=0.1,combined,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.19533110694807382,1184,184
loss05,2010,combined/C=1.0,combined,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.1188086394417123,1184,184
loss05,2010,market_xgb/C=2,market_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",2.0,0,xgb,0.1377980233842897,1184,184
loss05,2010,market_xgb/C=3,market_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",3.0,0,xgb,0.12768556919392826,1184,184
loss05,2010,market_xgb/C=4,market_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",4.0,0,xgb,0.123735058795048,1184,184
loss05,2010,topology_xgb/C=2,topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.24225394839793174,1184,184
