target,model,reference,block_sessions,draws,ap_difference,lower95,upper95,primary_family,lower_bonferroni,upper_bonferroni,share_draws_favouring_model
loss05,combined_z,VIX,20,500,0.006438364232695448,-0.01191873002457557,0.027752952610976152,False,-0.013580650066522525,0.03070691827433183,0.76
loss05,combined_ews,VIX,20,500,-0.019004440740303274,-0.049410888771509585,0.015296175949681388,False,-0.05756809768609456,0.019184540642128323,0.148
loss05,combined,VIX,20,500,0.00013442204500341282,-0.017305409486911012,0.015100073580337974,False,-0.02034656053763658,0.01758440451413821,0.508
loss05,market,VIX,20,500,0.0023379941953582395,-0.011440358392649496,0.018585597092886614,False,-0.013974338782813303,0.021628905534739444,0.614
loss05,topology_z,topology,20,500,0.017300992382436514,-0.018073332482095365,0.052356506056645984,False,-0.02441809353490101,0.057156104270137974,0.842
loss05,topology_ews,topology,20,500,-0.01581706901336022,-0.0464845790327043,0.021126459109243316,False,-0.04841308609965987,0.02854645073100984,0.216
loss05,combined_z,market,60,500,0.004100370037337209,-0.005139927687502819,0.014962104500266228,True,-0.007183051721016449,0.015641404048099147,0.794
loss05,combined_ews,market,60,500,-0.021342434935661514,-0.04693377648661579,0.009565409179128183,True,-0.05071793701776702,0.011815168466757262,0.138
loss05,combined,market,60,500,-0.0022035721503548267,-0.014088892440404874,0.008074314599363181,False,-0.01596632572405831,0.008658150251226958,0.346
loss05,combined_z_correlation,market_correlation,60,500,-0.0026308109403578306,-0.029444235829693702,0.02516003268451785,False,-0.031312458317240846,0.0296633650271187,0.47
loss05,combined_ews_correlation,market_correlation,60,500,-0.010790177084673558,-0.025059686552420347,0.007552840122633098,False,-0.026234472593930414,0.010591700709224066,0.156
loss05,combined_correlation,market_correlation,60,500,-0.0037854200888333134,-0.013175029418274753,0.008272438912591227,False,-0.014650670130590064,0.01109251353708338,0.252
loss05,combined_z,VIX,60,500,0.006438364232695448,-0.01329854306745914,0.02494809531147552,False,-0.018334959268318424,0.028690367308209567,0.74
loss05,combined_ews,VIX,60,500,-0.019004440740303274,-0.0514602755979708,0.01794160242230932,False,-0.054303590797262255,0.023038843428354275,0.176
loss05,combined,VIX,60,500,0.00013442204500341282,-0.01964665099906451,0.014210796343604943,False,-0.023517147977044812,0.015727127542884512,0.484
loss05,market,VIX,60,500,0.0023379941953582395,-0.012511235701713405,0.01605072921183246,False,-0.01475883042621385,0.018616969348127593,0.584
loss05,topology_z,topology,60,500,0.017300992382436514,-0.019739327222209682,0.06108424950596021,False,-0.026412336093165963,0.06543080998340776,0.838
loss05,topology_ews,topology,60,500,-0.01581706901336022,-0.04876716335205507,0.02456478699077624,False,-0.051990216719761465,0.03176584466646238,0.25
loss05,combined_z,market,120,500,0.004100370037337209,-0.0050847861722023244,0.015371456832640117,True,-0.006469538374940518,0.016914086997460533,0.8
loss05,combined_ews,market,120,500,-0.021342434935661514,-0.04913084418626535,0.01759306423948509,True,-0.05227778249070994,0.019639298503630807,0.176
loss05,combined,market,120,500,-0.0022035721503548267,-0.013373228293263739,0.0072792454661348436,False,-0.015192145389050315,0.008518222742395987,0.308
loss05,combined_z_correlation,market_correlation,120,500,-0.0026308109403578306,-0.021708362873363883,0.02617830381940849,False,-0.024156236766778003,0.02817425125980732,0.544
loss05,combined_ews_correlation,market_correlation,120,500,-0.010790177084673558,-0.02352352317200865,0.010233841181725743,False,-0.025533817853913864,0.014466830851407037,0.162
